"id_ride","code","date_reservation","date_expiration","price_total","date_pickup","date_pickup_local","id_rider","id_driver","amount_riders","default_pickup_latitude","default_pickup_longitude","default_dropoff_latitude","default_dropoff_longitude","default_distance_p_to_d","default_duration_p_to_d"
868022,"canceled_by_rider","2024-02-21 05:14:47.924225","2024-02-24 10:30:47.887408",23.01,"2024-02-26 18:00:00.000000","2024-02-26 13:00:00.000000",457580,NULL,1,33.894278,-84.522196,33.767323,-84.452744,11.7,1800
868023,"canceled_by_rider","2024-02-21 05:14:48.487113","2024-02-24 10:30:47.247699",23.11,"2024-02-26 16:30:00.000000","2024-02-26 11:30:00.000000",457580,NULL,1,33.767323,-84.452744,33.894278,-84.522196,11.77,1800
868024,"completed","2024-02-21 05:14:51.352717","2024-02-24 08:26:00.000000",25.85,"2024-02-26 14:26:00.000000","2024-02-26 09:26:00.000000",397282,431942,2,33.646444,-84.225099,33.780732,-84.323463,13.53,2040
868025,"completed","2024-02-21 05:14:51.382059","2024-02-24 10:00:00.000000",25.95,"2024-02-26 16:00:00.000000","2024-02-26 11:00:00.000000",397282,431942,2,33.780732,-84.323463,33.646444,-84.225099,13.59,2280
868026,"completed","2024-02-21 05:14:54.126717","2024-02-24 09:15:00.000000",43.03,"2024-02-26 15:15:00.000000","2024-02-26 10:15:00.000000",417284,476115,2,33.792638,-84.320916,33.66861,-84.641183,24.54,2940
868027,"completed","2024-02-21 05:14:54.752478","2024-02-24 06:06:00.000000",41.91,"2024-02-26 12:06:00.000000","2024-02-26 07:06:00.000000",417284,476115,2,33.66861,-84.641183,33.792638,-84.320916,23.82,4140
868028,"completed","2024-02-21 05:14:59.470912","2024-02-22 20:00:00.000000",25.41,"2024-02-23 20:00:00.000000","2024-02-23 15:00:00.000000",465988,475658,1,33.804586,-84.414268,33.765604,-84.237746,13.24,2640
868029,"completed","2024-02-21 05:14:59.507666","2024-02-22 17:17:00.000000",25.56,"2024-02-23 17:17:00.000000","2024-02-23 12:17:00.000000",465988,475658,1,33.765604,-84.237746,33.804586,-84.414268,13.34,2580
868034,"canceled_by_rider","2024-02-21 05:15:07.646978","2024-02-24 12:32:31.949867",26.24,"2024-02-26 22:00:00.000000","2024-02-26 17:00:00.000000",403122,NULL,3,33.761642,-84.371551,33.614895,-84.459778,13.78,1800
868035,"canceled_by_rider","2024-02-21 05:15:07.695889","2024-02-24 12:32:31.247343",26.01,"2024-02-26 18:30:00.000000","2024-02-26 13:30:00.000000",403122,NULL,3,33.614895,-84.459778,33.761642,-84.371551,13.63,1800
868036,"canceled_by_rider","2024-02-21 05:15:10.463385","2024-02-24 08:50:20.184645",22.16,"2024-02-26 14:50:00.000000","2024-02-26 09:50:00.000000",424495,NULL,2,33.76686,-84.393282,33.68748,-84.255305,11.16,2400
868037,"canceled_by_rider","2024-02-21 05:15:10.761966","2024-02-24 08:50:20.829057",21.71,"2024-02-26 17:30:00.000000","2024-02-26 12:30:00.000000",424495,NULL,2,33.68748,-84.255305,33.72166,-84.40828,10.87,2160
868038,"canceled_by_rider","2024-02-21 05:15:13.648066","2024-02-24 08:50:21.458187",12.54,"2024-02-26 18:36:00.000000","2024-02-26 13:36:00.000000",424495,NULL,2,33.72166,-84.40828,33.76686,-84.393282,3.72,1800
868039,"completed","2024-02-21 05:15:14.008487","2024-02-24 07:25:00.000000",27.51,"2024-02-26 13:25:00.000000","2024-02-26 08:25:00.000000",473646,475658,1,33.735644,-84.319307,33.57512,-84.39642,14.59,2040
868040,"completed","2024-02-21 05:15:16.624089","2024-02-24 11:29:00.000000",27.59,"2024-02-26 17:29:00.000000","2024-02-26 12:29:00.000000",473646,475658,1,33.57512,-84.39642,33.735644,-84.319307,14.64,1800
868041,"completed","2024-02-21 05:15:16.861425","2024-02-24 05:57:00.000000",40.77,"2024-02-26 11:57:00.000000","2024-02-26 06:57:00.000000",469478,475583,2,33.860441,-83.962027,33.792638,-84.320916,23.09,1980
868042,"completed","2024-02-21 05:15:19.159867","2024-02-24 08:30:00.000000",40.91,"2024-02-26 15:25:51.000000","2024-02-26 10:25:51.000000",469478,475583,2,33.792638,-84.320916,33.860441,-83.962027,23.18,2160
868043,"rider_no_show","2024-02-21 05:15:19.911286","2024-02-24 07:27:00.000000",42.18,"2024-02-26 13:27:00.000000","2024-02-26 08:27:00.000000",476611,476899,2,33.998032,-83.975357,33.849358,-84.312096,23.99,1980
868044,"rider_no_show","2024-02-21 05:15:22.274797","2024-02-24 08:15:00.000000",42.39,"2024-02-26 14:15:00.000000","2024-02-26 09:15:00.000000",476611,476899,2,33.849358,-84.312096,33.998032,-83.975357,24.13,1920
868045,"rider_no_show","2024-02-21 05:15:23.318379","2024-02-24 14:55:00.000000",42.18,"2024-02-26 20:55:00.000000","2024-02-26 15:55:00.000000",476611,476899,2,33.998032,-83.975357,33.849358,-84.312096,23.99,1980
868046,"rider_no_show","2024-02-21 05:15:25.099018","2024-02-24 15:45:00.000000",42.39,"2024-02-26 21:45:00.000000","2024-02-26 16:45:00.000000",476611,476899,2,33.849358,-84.312096,33.998032,-83.975357,24.13,1920
868047,"canceled_by_rider","2024-02-21 05:15:26.021929","2024-02-24 07:28:43.917063",28.4,"2024-02-26 13:28:00.000000","2024-02-26 08:28:00.000000",441893,NULL,1,33.752004,-84.472704,33.68748,-84.255305,15.16,1920
868048,"canceled_by_rider","2024-02-21 05:15:28.278885","2024-02-24 07:28:44.631155",28.73,"2024-02-26 17:00:00.000000","2024-02-26 12:00:00.000000",441893,NULL,1,33.68748,-84.255305,33.752004,-84.472704,15.37,1800
868049,"canceled_by_rider","2024-02-21 05:15:29.437199","2024-02-24 07:40:42.824708",21.75,"2024-02-26 13:39:00.000000","2024-02-26 08:39:00.000000",430437,NULL,1,33.680228,-84.235673,33.792638,-84.320916,10.9,2160
868050,"canceled_by_rider","2024-02-21 05:15:31.287929","2024-02-24 07:40:43.642485",21.32,"2024-02-26 16:15:00.000000","2024-02-26 11:15:00.000000",430437,NULL,1,33.792638,-84.320916,33.680228,-84.235673,10.62,2220
868051,"completed","2024-02-21 05:15:32.841429","2024-02-24 06:11:00.000000",29.45,"2024-02-26 12:11:00.000000","2024-02-26 07:11:00.000000",407165,462399,1,33.736163,-84.156768,33.769579,-84.385164,15.83,2940
868052,"completed","2024-02-21 05:15:34.279398","2024-02-24 09:00:00.000000",28.9,"2024-02-26 15:00:00.000000","2024-02-26 10:00:00.000000",407165,462399,1,33.769579,-84.385164,33.736163,-84.156768,15.48,3060
868053,"canceled_by_rider","2024-02-21 05:15:36.590179","2024-02-24 12:45:41.312969",45.12,"2024-02-26 18:45:00.000000","2024-02-26 13:45:00.000000",476660,NULL,2,33.723429,-84.081836,33.783062,-83.720187,25.88,3600
868054,"canceled_by_rider","2024-02-21 05:15:38.009059","2024-02-24 12:45:41.940217",45.22,"2024-02-26 23:00:00.000000","2024-02-26 18:00:00.000000",476660,NULL,2,33.783062,-83.720187,33.723429,-84.081836,25.94,2580
868055,"completed","2024-02-21 05:15:41.594557","2024-02-24 08:15:00.000000",36.47,"2024-02-26 14:15:00.000000","2024-02-26 09:15:00.000000",398843,462399,1,33.72364,-84.06028,33.751773,-84.383108,20.33,2700
868056,"completed","2024-02-21 05:15:42.573031","2024-02-24 11:00:00.000000",36.7,"2024-02-26 17:00:00.000000","2024-02-26 12:00:00.000000",398843,462399,1,33.751773,-84.383108,33.72364,-84.06028,20.48,2760
868057,"canceled_by_rider","2024-02-21 05:15:47.986619","2024-02-21 12:31:41.469672",24.89,"2024-02-22 12:30:00.000000","2024-02-22 07:30:00.000000",460161,NULL,1,33.950759,-84.57765,33.804841,-84.634043,12.91,1800
868058,"canceled_by_rider","2024-02-21 05:15:50.788209","2024-02-21 12:31:42.155393",24.8,"2024-02-22 19:00:00.000000","2024-02-22 14:00:00.000000",460161,NULL,1,33.804841,-84.634043,33.950759,-84.57765,12.85,1800
868059,"canceled_by_rider","2024-02-21 05:15:51.816784","2024-02-24 09:31:05.479246",18.69,"2024-02-26 15:30:00.000000","2024-02-26 10:30:00.000000",474340,NULL,1,33.759409,-84.825526,33.747989,-84.703276,8.21,1800
868060,"canceled_by_rider","2024-02-21 05:15:53.762268","2024-02-24 09:31:06.139505",18.79,"2024-02-26 16:30:00.000000","2024-02-26 11:30:00.000000",474340,NULL,1,33.747989,-84.703276,33.759409,-84.825526,8.41,1800
868063,"canceled_by_rider","2024-02-21 05:15:57.328189","2024-02-21 17:11:59.130127",27.62,"2024-02-22 18:40:00.000000","2024-02-22 13:40:00.000000",426073,NULL,1,33.846723,-84.489892,33.977149,-84.337,14.66,1800
868064,"canceled_by_rider","2024-02-21 05:15:58.517806","2024-02-21 17:11:58.205630",27.02,"2024-02-22 17:10:00.000000","2024-02-22 12:10:00.000000",426073,NULL,1,33.977149,-84.337,33.846723,-84.489892,14.28,1800
868073,"canceled_by_rider","2024-02-21 05:16:13.307528","2024-02-24 04:32:58.444682",26.46,"2024-02-26 15:00:00.000000","2024-02-26 10:00:00.000000",403268,NULL,1,33.79032,-84.304148,33.667961,-84.451511,13.92,2760
868074,"canceled_by_rider","2024-02-21 05:16:13.842225","2024-02-24 04:32:57.381801",26.5,"2024-02-26 10:32:00.000000","2024-02-26 05:32:00.000000",403268,NULL,1,33.667961,-84.451511,33.79032,-84.304148,13.94,2880
868081,"completed","2024-02-21 05:16:24.920840","2024-02-24 09:45:00.000000",24.77,"2024-02-26 15:45:00.000000","2024-02-26 10:45:00.000000",401170,473737,1,33.9125,-84.350275,33.790779,-84.25798,12.83,1800
868082,"completed","2024-02-21 05:16:25.320911","2024-02-24 05:05:00.000000",24.78,"2024-02-26 11:05:00.000000","2024-02-26 06:05:00.000000",401170,473737,1,33.790779,-84.25798,33.9125,-84.350275,12.84,1800
868105,"completed","2024-02-21 05:16:58.464271","2024-02-24 07:25:00.000000",39.16,"2024-02-26 13:25:00.000000","2024-02-26 08:25:00.000000",405451,472153,1,33.916836,-84.823425,34.159771,-84.784828,22.06,2100
868106,"completed","2024-02-21 05:16:59.439074","2024-02-24 13:00:00.000000",39.74,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",405451,472153,1,34.159771,-84.784828,33.916836,-84.823425,22.43,2160
868107,"completed","2024-02-21 05:17:01.862979","2024-02-24 07:27:00.000000",31.59,"2024-02-26 13:27:00.000000","2024-02-26 08:27:00.000000",450556,472153,1,33.994566,-84.799295,34.159771,-84.784828,17.2,1980
868108,"dropped_off","2024-02-21 05:17:03.689604","2024-02-24 13:00:00.000000",32.27,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",450556,472153,1,34.159771,-84.784828,33.994566,-84.799295,17.64,2220
868149,"canceled_by_rider","2024-02-21 05:18:09.277156","2024-02-24 08:31:06.528354",19.02,"2024-02-26 14:30:00.000000","2024-02-26 09:30:00.000000",457887,NULL,1,33.755647,-84.130258,33.798379,-84.216349,8.9,1800
868150,"canceled_by_rider","2024-02-21 05:18:09.284710","2024-02-24 08:31:07.196663",18.98,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",457887,NULL,1,33.798379,-84.216349,33.755647,-84.130258,8.82,1800
868155,"canceled_by_rider","2024-02-21 05:18:18.695650","2024-02-24 08:00:22.569743",15,"2024-02-26 14:00:00.000000","2024-02-26 09:00:00.000000",424561,NULL,1,34.015237,-85.324816,34.019169,-85.252328,4.69,1800
868156,"canceled_by_rider","2024-02-21 05:18:18.906919","2024-02-24 08:00:23.517771",15,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",424561,NULL,1,34.019169,-85.252328,34.015237,-85.324816,4.69,1800
868167,"canceled_by_rider","2024-02-21 05:18:32.938761","2024-02-24 06:53:00.000000",55.15,"2024-02-26 12:53:00.000000","2024-02-26 07:53:00.000000",451976,415047,1,34.021043,-84.47389,33.613316,-84.447556,32.31,4020
868168,"canceled_by_rider","2024-02-21 05:18:33.163951","2024-02-24 13:30:00.000000",55.7,"2024-02-26 19:30:00.000000","2024-02-26 14:30:00.000000",451976,415047,1,33.613316,-84.447556,34.021043,-84.47389,32.66,2940
868177,"canceled_by_rider","2024-02-21 05:18:43.973528","2024-02-24 06:53:11.846298",32.61,"2024-02-26 12:52:00.000000","2024-02-26 07:52:00.000000",429460,NULL,1,34.023699,-84.567131,33.804841,-84.634043,17.86,2280
868178,"canceled_by_rider","2024-02-21 05:18:44.835179","2024-02-24 06:53:12.840722",32.63,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",429460,NULL,1,33.804841,-84.634043,34.023699,-84.567131,17.87,2280
868179,"canceled_by_rider","2024-02-21 05:18:47.550908","2024-02-24 09:45:04.577956",15.73,"2024-02-26 15:45:00.000000","2024-02-26 10:45:00.000000",420930,NULL,1,33.7423,-84.25146,33.70464,-84.174766,6.21,1800
868180,"canceled_by_rider","2024-02-21 05:18:47.912005","2024-02-24 09:45:05.261577",15.73,"2024-02-26 20:15:00.000000","2024-02-26 15:15:00.000000",420930,NULL,1,33.70464,-84.174766,33.7423,-84.25146,6.21,1800
868193,"completed","2024-02-21 05:19:08.115180","2024-02-24 08:45:00.000000",18.31,"2024-02-26 14:45:00.000000","2024-02-26 09:45:00.000000",468149,475231,1,33.873005,-84.784531,33.921215,-84.853767,7.41,1800
868194,"completed","2024-02-21 05:19:08.163252","2024-02-24 13:30:00.000000",18.41,"2024-02-26 19:30:00.000000","2024-02-26 14:30:00.000000",468149,475231,1,33.921215,-84.853767,33.873005,-84.784531,7.63,1800
868195,"canceled_by_rider","2024-02-21 05:19:11.348141","2024-02-24 09:50:12.362744",22.92,"2024-02-26 17:30:00.000000","2024-02-26 12:30:00.000000",469343,NULL,2,33.726996,-84.516326,33.773882,-84.350076,11.65,2160
868196,"canceled_by_rider","2024-02-21 05:19:11.847049","2024-02-24 09:50:11.687534",22.97,"2024-02-26 15:50:00.000000","2024-02-26 10:50:00.000000",469343,NULL,2,33.773905,-84.353272,33.726996,-84.516326,11.68,2400
868197,"canceled_by_rider","2024-02-21 05:19:16.714295","2024-02-24 08:15:38.683818",19.89,"2024-02-26 14:15:00.000000","2024-02-26 09:15:00.000000",469218,NULL,1,33.75564,-84.724578,33.85333,-84.67,9.7,1800
868198,"canceled_by_rider","2024-02-21 05:19:16.754719","2024-02-24 08:15:39.679754",19.79,"2024-02-26 18:30:00.000000","2024-02-26 13:30:00.000000",469218,NULL,1,33.85333,-84.67,33.75564,-84.724578,9.64,1800
868207,"completed","2024-02-21 05:19:31.272285","2024-02-24 04:37:00.000000",84.56,"2024-02-26 10:37:00.000000","2024-02-26 05:37:00.000000",397262,412839,1,34.691282,-84.327033,34.789418,-84.990878,51.16,4980
868208,"completed","2024-02-21 05:19:31.875152","2024-02-24 14:00:00.000000",84.51,"2024-02-26 20:00:00.000000","2024-02-26 15:00:00.000000",397262,412839,1,34.789418,-84.990878,34.691282,-84.327033,51.13,1500
868211,"canceled_by_rider","2024-02-21 05:19:36.765543","2024-02-24 07:20:00.000000",27.54,"2024-02-26 13:20:00.000000","2024-02-26 08:20:00.000000",453437,474617,2,33.842257,-84.253345,33.69935,-84.15808,14.61,2220
868212,"canceled_by_rider","2024-02-21 05:19:37.306811","2024-02-24 06:28:00.000000",27.83,"2024-02-26 12:28:00.000000","2024-02-26 07:28:00.000000",453437,474617,2,33.69935,-84.15808,33.842257,-84.253345,14.8,1920
868213,"canceled_by_rider","2024-02-21 05:19:39.992974","2024-02-24 14:00:00.000000",27.83,"2024-02-26 20:00:00.000000","2024-02-26 15:00:00.000000",453437,474617,2,33.69935,-84.15808,33.842257,-84.253345,14.8,1920
868215,"canceled_by_rider","2024-02-21 05:19:44.802247","2024-02-24 15:00:00.000000",27.54,"2024-02-26 21:00:00.000000","2024-02-26 16:00:00.000000",453437,474617,2,33.842257,-84.253345,33.69935,-84.15808,14.61,2220
868255,"canceled_by_rider","2024-02-21 05:20:32.015424","2024-02-24 09:31:06.758592",26.46,"2024-02-26 15:30:00.000000","2024-02-26 10:30:00.000000",409706,NULL,1,33.61689,-84.608989,33.659779,-84.415031,13.92,1800
868256,"canceled_by_rider","2024-02-21 05:20:32.098869","2024-02-24 09:31:07.448821",26.29,"2024-02-26 21:00:00.000000","2024-02-26 16:00:00.000000",409706,NULL,1,33.659779,-84.415031,33.61689,-84.608989,13.81,1800
868265,"completed","2024-02-21 05:20:45.842287","2024-02-24 13:00:00.000000",53.76,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",438925,474489,1,34.000813,-84.166941,34.019699,-83.68692,31.42,3420
868266,"completed","2024-02-21 05:20:45.947411","2024-02-24 07:25:00.000000",53.44,"2024-02-26 13:05:00.000000","2024-02-26 08:05:00.000000",438925,474489,1,34.019699,-83.68692,34.000813,-84.166941,31.21,3300
868267,"canceled_by_rider","2024-02-21 05:20:49.622376","2024-02-24 07:30:22.634487",12.65,"2024-02-26 13:30:00.000000","2024-02-26 08:30:00.000000",475404,NULL,1,33.573678,-84.463485,33.613316,-84.447556,3.95,1800
868268,"canceled_by_rider","2024-02-21 05:20:49.695016","2024-02-24 07:30:23.284734",12.67,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",475404,NULL,1,33.613316,-84.447556,33.573678,-84.463485,3.99,1800
868291,"completed","2024-02-21 05:21:20.596159","2024-02-24 08:30:00.000000",29.12,"2024-02-26 14:30:00.000000","2024-02-26 09:30:00.000000",390337,465642,1,33.616882,-84.608986,33.451633,-84.481585,15.62,1800
868292,"completed","2024-02-21 05:21:20.738721","2024-02-24 12:45:00.000000",29.31,"2024-02-26 18:45:00.000000","2024-02-26 13:45:00.000000",390337,465642,1,33.451633,-84.481585,33.616882,-84.608986,15.74,1800
868299,"canceled_by_rider","2024-02-21 05:21:30.233863","2024-02-24 10:16:43.457712",31.46,"2024-02-26 16:16:00.000000","2024-02-26 11:16:00.000000",408962,NULL,1,33.73578,-84.169595,33.549129,-84.273038,17.12,2040
868300,"canceled_by_rider","2024-02-21 05:21:31.689292","2024-02-24 10:16:44.441701",31.43,"2024-02-26 20:50:00.000000","2024-02-26 15:50:00.000000",408962,NULL,1,33.549129,-84.273038,33.73578,-84.169595,17.1,2220
868301,"completed","2024-02-21 05:21:33.085796","2024-02-24 05:12:00.000000",67.93,"2024-02-26 11:12:00.000000","2024-02-26 06:12:00.000000",449273,419348,1,34.490665,-83.542001,34.097644,-84.000644,40.5,2880
868302,"completed","2024-02-21 05:21:35.955917","2024-02-24 06:30:00.000000",67.96,"2024-02-26 12:30:00.000000","2024-02-26 07:30:00.000000",449273,419348,1,34.097644,-84.000644,34.490665,-83.542001,40.52,3060
868305,"canceled_by_rider","2024-02-21 05:21:40.346675","2024-02-24 09:38:45.276774",27.36,"2024-02-26 15:38:00.000000","2024-02-26 10:38:00.000000",401714,NULL,1,33.904757,-84.257967,33.771095,-84.40715,14.49,1920
868306,"canceled_by_rider","2024-02-21 05:21:41.351333","2024-02-24 09:38:46.305948",27.43,"2024-02-26 20:15:00.000000","2024-02-26 15:15:00.000000",401714,NULL,1,33.771095,-84.40715,33.904757,-84.257967,14.54,1800
868307,"canceled_by_rider","2024-02-21 05:21:44.406123","2024-02-24 07:58:00.000000",22.34,"2024-02-26 13:58:00.000000","2024-02-26 08:58:00.000000",429910,471673,1,34.04493,-84.168961,33.914799,-84.207291,11.28,1920
868308,"canceled_by_rider","2024-02-21 05:21:46.056604","2024-02-24 13:00:00.000000",22.24,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",429910,471673,1,33.914799,-84.207291,34.04493,-84.168961,11.21,1800
868309,"canceled_by_support","2024-02-21 05:21:48.482488","2024-02-24 08:00:00.000000",22.78,"2024-02-26 14:00:00.000000","2024-02-26 09:00:00.000000",462380,471673,1,34.048574,-84.190533,33.914799,-84.207291,11.56,1800
868310,"canceled_by_support","2024-02-21 05:21:49.237661","2024-02-24 13:00:00.000000",22.69,"2024-02-26 19:00:00.000000","2024-02-26 14:00:00.000000",462380,471673,1,33.914799,-84.207291,34.048574,-84.190533,11.5,1800
868317,"canceled_by_rider","2024-02-21 05:21:57.972154","2024-02-24 09:50:00.000000",43.59,"2024-02-26 15:50:00.000000","2024-02-26 10:50:00.000000",449112,419348,1,34.276548,-83.883564,33.975941,-83.740784,24.9,2400
868318,"canceled_by_rider","2024-02-21 05:21:59.550190","2024-02-24 14:30:00.000000",43.56,"2024-02-26 19:45:00.000000","2024-02-26 14:45:00.000000",449112,419348,1,33.975941,-83.740784,34.276548,-83.883564,24.88,2400
868319,"canceled_by_rider","2024-02-21 05:22:00.951976","2024-02-24 12:35:51.793707",28.19,"2024-02-26 18:34:00.000000","2024-02-26 13:34:00.000000",409282,NULL,1,33.716045,-84.141549,33.751794,-84.382062,15.03,2460
868320,"canceled_by_rider","2024-02-21 05:22:03.005594","2024-02-24 12:35:52.480282",28.45,"2024-02-26 21:15:00.000000","2024-02-26 16:15:00.000000",409282,NULL,1,33.751794,-84.382062,33.716045,-84.141549,15.19,2640
868321,"canceled_by_rider","2024-02-21 05:22:04.591136","2024-02-24 13:10:30.903101",29.49,"2024-02-26 19:10:00.000000","2024-02-26 14:10:00.000000",433546,NULL,1,34.697157,-85.294436,34.49952,-85.33046,15.86,1800
868322,"canceled_by_rider","2024-02-21 05:22:06.147027","2024-02-24 13:10:31.837298",29.52,"2024-02-26 21:40:00.000000","2024-02-26 16:40:00.000000",433546,NULL,1,34.49952,-85.33046,34.697157,-85.294436,15.88,1800
868323,"canceled_by_rider","2024-02-21 05:22:08.227146","2024-02-22 15:45:42.862630",27.3,"2024-02-23 15:45:00.000000","2024-02-23 10:45:00.000000",434705,NULL,1,34.166667,-84.121221,34.095157,-83.936537,14.45,1800
868324,"canceled_by_rider","2024-02-21 05:22:09.631528","2024-02-22 15:45:47.506281",27.26,"2024-02-23 18:15:00.000000","2024-02-23 13:15:00.000000",434705,NULL,1,34.095157,-83.936537,34.166667,-84.121221,14.43,1800
868325,"completed","2024-02-21 05:22:11.235138","2024-02-24 08:30:00.000000",30.35,"2024-02-26 14:30:00.000000","2024-02-26 09:30:00.000000",477169,469032,2,33.578259,-84.604118,33.402952,-84.710807,16.41,1800
